1.600000000000000089e+00,6.260000000000000009e-01,5.277000000000000135e+00,1.372300000000000075e+01,1.960000000000000142e+01
1.800000000000000044e+00,4.259999999999999898e-01,5.076999999999999957e+00,1.372300000000000075e+01,1.980000000000000071e+01
1.800000000000000044e+00,4.259999999999999898e-01,5.076999999999999957e+00,1.392300000000000004e+01,1.960000000000000142e+01
1.800000000000000044e+00,4.259999999999999898e-01,5.277000000000000135e+00,1.372300000000000075e+01,1.960000000000000142e+01
1.800000000000000044e+00,6.260000000000000009e-01,5.076999999999999957e+00,1.372300000000000075e+01,1.960000000000000142e+01
1.600000000000000089e+00,4.259999999999999898e-01,5.076999999999999957e+00,1.372300000000000075e+01,1.980000000000000071e+01
1.600000000000000089e+00,4.259999999999999898e-01,5.076999999999999957e+00,1.392300000000000004e+01,1.960000000000000142e+01
1.600000000000000089e+00,4.259999999999999898e-01,5.277000000000000135e+00,1.372300000000000075e+01,1.960000000000000142e+01
1.600000000000000089e+00,6.260000000000000009e-01,5.076999999999999957e+00,1.372300000000000075e+01,1.960000000000000142e+01
1.800000000000000044e+00,4.259999999999999898e-01,5.076999999999999957e+00,1.372300000000000075e+01,1.960000000000000142e+01
1.600000000000000089e+00,4.259999999999999898e-01,5.076999999999999957e+00,1.372300000000000075e+01,1.960000000000000142e+01
1.970250174171445101e+00,5.714472616337121780e-01,5.304998500156412611e+00,1.404582800233264273e+01,1.983102829788925092e+01
1.822884132494360099e+00,5.313368914391816134e-01,5.263175272715463038e+00,1.401222225653787312e+01,1.984161165055380849e+01
1.840640623732568315e+00,5.548150586487479163e-01,5.358675102008032098e+00,1.388530176150874773e+01,1.997686811416880204e+01
1.856179683554518789e+00,6.431962669443087588e-01,5.348136839766698181e+00,1.385012787476808782e+01,1.968968183451812237e+01
1.817155195847918847e+00,4.310609294351897547e-01,5.123694540866238434e+00,1.384382400341410424e+01,1.990862415517576878e+01
1.899362054703617408e+00,5.741042479531679454e-01,5.245387127379885328e+00,1.402890285435561957e+01,1.982709418555967318e+01
1.823535270052935253e+00,4.461311757975179870e-01,5.303620977001658687e+00,1.375694065805916289e+01,1.961057018491855786e+01
1.954246215594260150e+00,8.198451561476414184e-01,5.447073223189027757e+00,1.404280097029339203e+01,1.972026199887670472e+01
1.844061597279194942e+00,6.970841525720401499e-01,5.439694231942031166e+00,1.409129781182680929e+01,1.989731743977483447e+01
1.959655498733648749e+00,7.235486502370243045e-01,5.320917502985547998e+00,1.409170071298430926e+01,1.966537831248524526e+01
1.755680766278941318e+00,5.612642389798481179e-01,5.181167535193180740e+00,1.384509165919646989e+01,1.994710187108701049e+01
1.803912519576370332e+00,6.523792755111013086e-01,5.162516504396771566e+00,1.402295579622476396e+01,1.968976108355768062e+01
1.836761233015863359e+00,6.343061046976523620e-01,5.299235845049406812e+00,1.385011195877311074e+01,1.995441050060247790e+01
1.639113508681186104e+00,4.817017620918480070e-01,5.191886803399474282e+00,1.394633733940328391e+01,1.975610057412075449e+01
1.812271162184048157e+00,6.748267268976141375e-01,5.153116489011923207e+00,1.398086907076302410e+01,1.970927245009085738e+01
1.632949132555232996e+00,5.604733043431433526e-01,5.431334283864606149e+00,1.372811326059070325e+01,1.963230605066491918e+01
1.985702771425589486e+00,6.393380990063131097e-01,5.273501005675887754e+00,1.385865770127645646e+01,1.968465122210007223e+01
1.826662132018448848e+00,7.125837142754445352e-01,5.157347356642937974e+00,1.402863654261887660e+01,1.960713415546760530e+01
1.625206806417716754e+00,5.466793019338140880e-01,5.169363217483597950e+00,1.375706543427820172e+01,1.963078822427261017e+01
1.928812292956341823e+00,6.131500416124204822e-01,5.210117630415012968e+00,1.394264953451262912e+01,1.962237369060409975e+01
1.935091871899462745e+00,5.475487407725960765e-01,5.342676119645715538e+00,1.376063707216702170e+01,1.992628247477691872e+01
1.667319714707817147e+00,6.726751816184384225e-01,5.360040823292072432e+00,1.390993197898353806e+01,1.997815604869240502e+01
1.719923967424082711e+00,8.259720751652107618e-01,5.328155532178610265e+00,1.374626769106443724e+01,1.969222670380879947e+01
1.692611055029394684e+00,4.647695325911699316e-01,5.174186071458497516e+00,1.383822808977256713e+01,1.962088093715597026e+01
1.718551314549772391e+00,5.538436062042735308e-01,5.124760464888352018e+00,1.405038382321561663e+01,1.987133414741570192e+01
1.966662593835797113e+00,6.272892445653689419e-01,5.254009680632327317e+00,1.379826602650683398e+01,1.984044432007727465e+01
1.911609413006973179e+00,7.320289359795943973e-01,5.328844645624546850e+00,1.401677386588891139e+01,1.993669156059622338e+01
1.836736882401521553e+00,4.400072020734140388e-01,5.254260864346566251e+00,1.374981604877481622e+01,1.985694386953187873e+01
1.767420058814234807e+00,5.255077145021586071e-01,5.082137527047914993e+00,1.401937511609264142e+01,1.995997755167206122e+01
1.737606193320626824e+00,5.296306087671371898e-01,5.127571355195355451e+00,1.385157633661533083e+01,1.968599155642795040e+01
1.662611241417008667e+00,5.496672541647468213e-01,5.436797392375827265e+00,1.406931236058878909e+01,1.994030609820184807e+01
1.806070465803888192e+00,7.181284523120774477e-01,5.090920665600591200e+00,1.396072009381417089e+01,1.973760288756876236e+01
1.724596602387839184e+00,5.290906949305053120e-01,5.214442615457707042e+00,1.406438852255413074e+01,1.983388193723312654e+01
1.774432330166667793e+00,5.503279319743983322e-01,5.208649212048442223e+00,1.375620864166959123e+01,1.987431578641135843e+01
1.899633148294737950e+00,4.288081305375704977e-01,5.209864887772922337e+00,1.391165926004494047e+01,1.968994743927338220e+01
1.898217086539975007e+00,5.099347329204890755e-01,5.387090468014415379e+00,1.388206187413483050e+01,1.961440779928438616e+01
1.701289611538060687e+00,4.446237766594253182e-01,5.386909879623582142e+00,1.401830901386502148e+01,1.962343011902901679e+01
1.990921085939417745e+00,5.324149908549249410e-01,5.399671441155575735e+00,1.383336502887306629e+01,1.966119243036383679e+01
1.675161315035143872e+00,5.795039872506113632e-01,5.296894401520892082e+00,1.387239020579330173e+01,1.992786664969971255e+01
1.733798802372498615e+00,7.966220413624822694e-01,5.313974503067756316e+00,1.405974493668854919e+01,1.963426064537487292e+01
1.869086564659264038e+00,5.628891698606987015e-01,5.280503253291158217e+00,1.395316112283052767e+01,1.978782720113139959e+01
1.917840299642420421e+00,7.034092198047655620e-01,5.184556418979020975e+00,1.394271403207993032e+01,1.965433370905225630e+01
1.763743853255942406e+00,7.780050836595301389e-01,5.099459948593685787e+00,1.378833809968900859e+01,1.967871926652423298e+01
1.937086669171874442e+00,7.997746411471602368e-01,5.177127856629057057e+00,1.390032955918093549e+01,1.992086786822790856e+01
1.737615481025303277e+00,6.530460129143856873e-01,5.371645385411615514e+00,1.374425873237816020e+01,1.964803215872714404e+01
1.773332753282397922e+00,6.427517302018093126e-01,5.255129111609339709e+00,1.393460634650072372e+01,1.982187439330956380e+01
1.950631389228015156e+00,5.681580256628631087e-01,5.133616036647429937e+00,1.387999553571241940e+01,1.993541493048854107e+01
1.862142899452294387e+00,4.397767018278236906e-01,5.143804497705857237e+00,1.384424260499636183e+01,1.993648386608244749e+01
1.619301602240440285e+00,7.997386020112371430e-01,5.464878297155205900e+00,1.401651217124655879e+01,1.993146664757554021e+01
1.979476581377746625e+00,5.371070764101705253e-01,5.220326814148996242e+00,1.373135731708325302e+01,1.962884054023942326e+01
1.880224770454164585e+00,6.328248749002312046e-01,5.211929159520272137e+00,1.403381593366355062e+01,1.999286579706837585e+01
1.711977630031986441e+00,7.404799278495493020e-01,5.274100357307667686e+00,1.394140015619671757e+01,1.995927030443313654e+01
1.954419512567731276e+00,7.549132840621985974e-01,5.305290676504990977e+00,1.392837429371290803e+01,1.966627601089127708e+01
1.991614204589129411e+00,7.480585661941903108e-01,5.214686442050003201e+00,1.390704440507836459e+01,1.985672050084621887e+01
1.826961219858143304e+00,6.587147485248654455e-01,5.298851137819849733e+00,1.400874310596809025e+01,1.967470542274161005e+01
1.982975287300664968e+00,5.756568022122403594e-01,5.384056718857856083e+00,1.387649013035417234e+01,1.972268981240848618e+01
1.673405124696347501e+00,6.238711367979253852e-01,5.162223751227960733e+00,1.402364482861236539e+01,1.980832685297720630e+01
1.981012162541785582e+00,4.918891244354227088e-01,5.093616844165233637e+00,1.387212287384683229e+01,1.981306736450127204e+01
1.906473909188328486e+00,6.206484752231351543e-01,5.412858331368553877e+00,1.389433930341856360e+01,1.998583937314487713e+01
1.753741162587599156e+00,6.268366200357029516e-01,5.191949974958678382e+00,1.383872828362373397e+01,1.982936997256581435e+01
1.976802563594460160e+00,4.492625737674694752e-01,5.097644368232694845e+00,1.396199364280357180e+01,1.977823998659079052e+01
1.714660134625610732e+00,6.531928026148630106e-01,5.104510250353190060e+00,1.405619606101132391e+01,1.998346737408184737e+01
1.740681727733779161e+00,6.447602876563018892e-01,5.391945549059622422e+00,1.393389012809423555e+01,1.983166238588245278e+01
1.636169193395440757e+00,7.280592040545239563e-01,5.132040418658522007e+00,1.387165130201318952e+01,1.986392239050626429e+01
1.677481926975067372e+00,5.212012271829982168e-01,5.285987108851722738e+00,1.400717692337872933e+01,1.975338837602345876e+01
1.960905266594729968e+00,6.199889469375449158e-01,5.093815137253739245e+00,1.391517373859646689e+01,1.977045003502025367e+01
1.971937377035256178e+00,6.333650548679108372e-01,5.363280847385542671e+00,1.397682589419161658e+01,1.978562501712728405e+01
1.879913647297927870e+00,7.906517547430922388e-01,5.206170798565310953e+00,1.408954502994013147e+01,1.966991305605698770e+01
1.910218355895215048e+00,4.482869979264577642e-01,5.123280440707884686e+00,1.399319488730746386e+01,1.971441240950221641e+01
1.865751632721686093e+00,4.424675515464989162e-01,5.476649750852885745e+00,1.398608603799900330e+01,1.961275276935973366e+01
1.906854705392791560e+00,6.961899855696460637e-01,5.251411842275355291e+00,1.372948732425548890e+01,1.974534932772317930e+01
1.804685895956486208e+00,7.882011379851492361e-01,5.144230325405889204e+00,1.385784589987120441e+01,1.979607855543503447e+01
1.756419182472344076e+00,4.878073417150791125e-01,5.125282137259264736e+00,1.395439685703253474e+01,1.978577516706934247e+01
1.797388528940216057e+00,6.611097121768947371e-01,5.310344235025942439e+00,1.397300551544656777e+01,1.961540077892463785e+01
1.832207847216835717e+00,7.642380666990193916e-01,5.430674252595524720e+00,1.388701198658945302e+01,1.986541045337018829e+01
1.984394884386627922e+00,4.494683774439477419e-01,5.134223436083367176e+00,1.406024549812396529e+01,1.961259283350201699e+01
1.966911629471463474e+00,4.884567891163422715e-01,5.200219216158087576e+00,1.374360426458546591e+01,1.996633532837769209e+01
1.603473695495580831e+00,5.313164089660322720e-01,5.095258062272689514e+00,1.377591779306280273e+01,1.991127919490461551e+01
1.600222812799377836e+00,4.743793166861832722e-01,5.475854711984576184e+00,1.376312600306037837e+01,1.987263670325234699e+01
1.758745384924784938e+00,7.327068896643126328e-01,5.289840874876881927e+00,1.388266227109434503e+01,1.990209201188030264e+01
1.681398272511464675e+00,7.521452386051011851e-01,5.272025022664803551e+00,1.380212810720955297e+01,1.985178353900654358e+01
1.697364185331373898e+00,6.370253798323326500e-01,5.366930481876505787e+00,1.378437895213167685e+01,1.996521418414015869e+01
1.752052502485917707e+00,6.539096352713958948e-01,5.226855377465503771e+00,1.381445723243485446e+01,1.997371907610157749e+01
1.776577952041026087e+00,6.631370619449417081e-01,5.090837066373694597e+00,1.402997693161208836e+01,1.987028637495141936e+01
1.788883270263931680e+00,5.450221006829788495e-01,5.259554248310832847e+00,1.374404663410541083e+01,1.960548779243207562e+01
1.873589117425341177e+00,5.941122993834375698e-01,5.432906894188350932e+00,1.379680875735210321e+01,1.988077580626564966e+01
1.810773380635068319e+00,7.843761222983626213e-01,5.342445290714315398e+00,1.381555344962515619e+01,1.973291962011315803e+01
1.712516105271032707e+00,4.974422024669178932e-01,5.115890471544364715e+00,1.408086582057843827e+01,1.963999496734366090e+01
1.860878041437370012e+00,6.300487378103978298e-01,5.237755618284650083e+00,1.411492185459328752e+01,1.961022676291761613e+01
1.983684406254059063e+00,6.770362912967224922e-01,5.453521128657463635e+00,1.374093410113271752e+01,1.966485919954033079e+01
1.608206090107331843e+00,5.061110595247944044e-01,5.161740329956668205e+00,1.378262863508390623e+01,1.986783349319960124e+01
1.790567751785623996e+00,4.865129863710364599e-01,5.404477137296043843e+00,1.379206157397094401e+01,1.971658489687742843e+01
1.862381806656182581e+00,5.495404954501178496e-01,5.090340058042023941e+00,1.395783442928032692e+01,1.990935375191926227e+01
1.989340039457390574e+00,4.673075640901754868e-01,5.300887687825629691e+00,1.381746961100814275e+01,1.965987811293769028e+01
1.975481171250201395e+00,6.073039537562605616e-01,5.399741819839657175e+00,1.394206770386158922e+01,1.977430571003759852e+01
1.770238508778486652e+00,8.172145919730369190e-01,5.392617815713111717e+00,1.409698213082524632e+01,1.982330581046339901e+01
1.630110001073508119e+00,8.032262763489463886e-01,5.183057357477086846e+00,1.404917966974455901e+01,1.988330610502406870e+01
1.846460910311806369e+00,5.038464209669137883e-01,5.447559248457261027e+00,1.390846133731675849e+01,1.965669444615668482e+01
1.905258201968397458e+00,7.021552786819204028e-01,5.363744208889883680e+00,1.376982506658574756e+01,1.969258283265441278e+01
1.720534236088860247e+00,8.227945910438037025e-01,5.166834891528900187e+00,1.375035843108526556e+01,1.981793489538828368e+01
1.852091592851093260e+00,7.094548037328578527e-01,5.135906777491192621e+00,1.390445259328425998e+01,1.961331475257860291e+01
1.931337195024230402e+00,4.860734764641262418e-01,5.224707816438361796e+00,1.378919199030506704e+01,1.969677271988936695e+01
1.763740066053351541e+00,7.170796262854544079e-01,5.184077984625310442e+00,1.411984585802355774e+01,1.994293747685269835e+01
1.607531787440868554e+00,4.761400724150346986e-01,5.180283695265540445e+00,1.380432971835949019e+01,1.996532863146212478e+01
1.943499647714680201e+00,8.228299685766082838e-01,5.085739881589475431e+00,1.401133959923158301e+01,1.963209317650693464e+01
1.860353404268822786e+00,7.196279356308984410e-01,5.431522242996472016e+00,1.377897205877829911e+01,1.986301385048630053e+01
1.940383072135247744e+00,5.150535019654652880e-01,5.316037431093580956e+00,1.409212428320929433e+01,1.979096460299662041e+01
1.656802437203294120e+00,6.326681537920244569e-01,5.371281992048660747e+00,1.397970007848351237e+01,1.984511906247868751e+01
1.867401777664723150e+00,8.108770039806026952e-01,5.116642441052120738e+00,1.375503196012920704e+01,1.998534643178437165e+01
1.959158747202796480e+00,8.005362679443689400e-01,5.234188953212653317e+00,1.404050137546870403e+01,1.980933150302608325e+01
1.680672449933921397e+00,6.430947261656863034e-01,5.175075096066819036e+00,1.396816434174695409e+01,1.986550582189430258e+01
1.725463384749221118e+00,4.513783740954230295e-01,5.298479792580748082e+00,1.407796266863253898e+01,1.993710190243453795e+01
1.899090985369221940e+00,5.507881865725378079e-01,5.274067004063404340e+00,1.388225540781162515e+01,1.983274429699242347e+01
1.936092308155191510e+00,5.425005114204162204e-01,5.159804147172281752e+00,1.404936412579707294e+01,1.972188769611951997e+01
1.804255506601972092e+00,6.857947749057187181e-01,5.400443251594988503e+00,1.384245104784844038e+01,1.980256458315983181e+01
1.842636516767492516e+00,6.890039079918921505e-01,5.182459108778247447e+00,1.395766102603076497e+01,1.976100066290037205e+01
1.932533263774846244e+00,8.118628154466782654e-01,5.278153507667052935e+00,1.407490485016109538e+01,1.997961570808767462e+01
1.901177370770318786e+00,8.119450797637020045e-01,5.327727320030909652e+00,1.372654739177176353e+01,1.986628854452661841e+01
